-10576	2
-10575	1
-10572	1
-10568	4
-10567	1
-10566	1
-10565	2
-10564	1
-10562	3
-10561	1
-10560	3
-10559	1
-10558	1
-10557	1
-10556	3
-10554	2
-10548	2
-10547	1
-10546	1
-10545	1
-10543	1
-10542	1
-10540	2
-10539	1
-10537	1
-10535	2
-10533	1
-10532	1
-10531	1
-10530	1
-10529	1
-10528	1
-10527	1
-10525	1
-10524	2
-10522	2
-10521	1
-10520	1
-10519	2
-10516	1
-10515	2
-10514	2
-10506	2
-10505	1
-10502	1
-10499	1
-10498	1
-10497	2
-10496	1
-10495	1
-10493	1
-10492	1
-10491	2
-10490	1
-10489	2
-10488	1
-10487	2
-10486	2
-10485	1
-10483	1
-10479	2
-10477	1
-10475	2
-10474	2
-10470	1
-10469	2
-10468	1
-10467	1
-10465	6
-10461	1
-10458	1
-10457	1
-10456	1
-10452	1
-10451	1
-10447	1
-10446	3
-10445	1
-10444	2
-10443	1
-10442	1
-10440	2
-10438	1
-10437	2
-10436	1
-10435	1
-10432	1
-10431	1
-10429	1
-10426	2
-10423	1
-10422	1
-10420	1
-10419	1
-10418	4
-10417	1
-10416	1
-10414	1
-10412	1
-10411	1
-10410	3
-10408	2
-10407	1
-10406	1
-10405	2
-10403	1
-10402	1
-10401	4
-10398	1
-10397	1
-10394	2
-10393	3
-10392	2
-10391	3
-10390	1
-10389	2
-10386	1
-10383	1
-10381	1
-10380	1
-10379	1
-10377	1
-10375	2
-10374	1
-10373	1
-10370	1
-10367	2
-10366	2
-10365	1
-10364	2
-10363	2
-10362	2
-10360	3
-10359	1
-10358	3
-10357	2
-10356	1
-10354	1
-10353	1
-10352	1
-10350	1
-10349	1
-10348	1
-10347	1
-10344	1
-10343	3
-10342	1
-10340	1
-10337	3
-10333	2
-10329	1
-10328	1
-10327	2
-10326	2
-10324	1
-10322	1
-10321	1
-10320	1
-10319	1
-10318	1
-10317	2
-10316	2
-10312	3
-10311	1
-10310	1
-10309	2
-10307	1
-10306	1
-10305	2
-10304	2
-10302	2
-10301	1
-10300	1
-10299	1
-10297	1
-10296	2
-10295	2
-10294	2
-10293	1
-10291	2
-10289	1
-10286	2
-10285	1
-10283	1
-10281	1
-10279	1
-10276	2
-10275	1
-10274	5
-10272	1
-10269	1
-10268	2
-10267	2
-10266	1
-10263	1
-10261	1
-10258	1
-10257	1
-10255	2
-10251	2
-10250	1
-10248	3
-10244	2
-10243	1
-10241	2
-10240	2
-10239	1
-10238	1
-10237	1
-10235	1
-10234	1
-10233	2
-10231	1
-10230	1
-10229	2
-10227	1
-10226	1
-10225	2
-10223	1
-10222	1
-10221	2
-10220	2
-10219	1
-10218	4
-10217	1
-10216	3
-10215	1
-10214	3
-10213	1
-10210	1
-10208	1
-10205	1
-10204	4
-10203	1
-10202	3
-10200	1
-10199	1
-10198	2
-10197	2
-10196	4
-10195	1
-10193	3
-10192	1
-10191	1
-10190	1
-10187	1
-10186	1
-10185	1
-10183	1
-10181	2
-10180	2
-10177	1
-10176	1
-10175	1
-10174	1
-10173	2
-10171	1
-10168	2
-10167	2
-10166	1
-10163	3
-10161	1
-10160	3
-10159	1
-10157	1
-10156	3
-10154	2
-10151	1
-10149	2
-10148	3
-10146	2
-10144	1
-10143	2
-10142	1
-10141	2
-10139	1
-10138	1
-10135	1
-10132	3
-10131	1
-10129	1
-10128	1
-10125	1
-10124	1
-10123	3
-10122	3
-10121	2
-10118	1
-10117	1
-10112	3
-10107	2
-10105	1
-10104	2
-10103	1
-10101	1
-10100	1
-10099	3
-10098	2
-10097	1
-10096	1
-10095	3
-10094	2
-10091	1
-10088	1
-10086	1
-10085	2
-10084	3
-10083	1
-10082	2
-10081	1
-10079	1
-10078	2
-10076	3
-10072	1
-10071	1
-10069	2
-10068	3
-10066	1
-10065	1
-10064	3
-10062	1
-10061	2
-10060	1
-10058	1
-10057	1
-10056	3
-10053	3
-10051	1
-10050	4
-10049	1
-10048	1
-10047	1
-10046	3
-10041	1
-10040	2
-10039	2
-10038	2
-10037	2
-10036	1
-10034	1
-10033	2
-10032	2
-10031	3
-10030	2
-10029	1
-10028	2
-10027	5
-10026	3
-10024	2
-10023	1
-10022	1
-10019	1
-10018	1
-10017	2
-10014	1
-10012	1
-10011	6
-10010	2
-10008	1
-10007	2
-10006	2
-10005	1
-10004	1
-10001	2
-10000	1
-9998	2
-9997	2
-9995	1
-9992	4
-9990	3
-9989	3
-9988	1
-9987	1
-9984	1
-9982	2
-9981	2
-9980	1
-9978	2
-9977	1
-9975	2
-9974	1
-9973	3
-9972	2
-9971	1
-9970	2
-9968	1
-9967	2
-9966	1
-9965	1
-9962	1
-9961	1
-9960	1
-9959	3
-9958	2
-9957	2
-9956	2
-9955	3
-9953	1
-9948	1
-9947	3
-9946	1
-9945	2
-9944	2
-9943	1
-9941	1
-9940	5
-9939	1
-9937	3
-9936	2
-9935	2
-9933	1
-9931	1
-9930	1
-9929	2
-9928	1
-9927	1
-9926	2
-9925	3
-9924	3
-9923	1
-9922	4
-9921	2
-9920	1
-9919	1
-9917	1
-9916	3
-9915	3
-9914	3
-9912	1
-9911	4
-9910	1
-9909	1
-9907	1
-9906	2
-9904	1
-9903	2
-9902	1
-9900	1
-9899	2
-9898	1
-9897	2
-9896	2
-9895	1
-9894	3
-9893	2
-9890	1
-9889	1
-9888	3
-9887	1
-9886	1
-9885	4
-9884	2
-9883	3
-9882	1
-9879	3
-9878	1
-9877	2
-9876	1
-9875	3
-9873	2
-9872	2
-9870	4
-9868	2
-9866	2
-9865	1
-9864	1
-9863	2
-9861	2
-9860	1
-9859	1
-9858	2
-9857	2
-9856	1
-9855	2
-9853	2
-9852	2
-9851	1
-9849	2
-9848	1
-9845	1
-9843	3
-9842	1
-9840	4
-9839	2
-9837	2
-9836	1
-9834	3
-9832	1
-9829	1
-9827	3
-9825	1
-9821	1
-9820	1
-9819	4
-9818	2
-9815	1
-9814	1
-9813	4
-9812	1
-9811	1
-9809	1
-9807	3
-9806	2
-9805	1
-9804	1
-9802	2
-9801	4
-9800	2
-9798	2
-9797	3
-9796	1
-9795	1
-9794	1
-9793	1
-9792	2
-9791	2
-9790	4
-9789	2
-9788	1
-9787	3
-9786	1
-9784	3
-9778	2
-9777	2
-9775	3
-9774	1
-9773	1
-9772	2
-9771	1
-9769	1
-9768	2
-9767	6
-9766	1
-9765	4
-9764	3
-9763	1
-9762	1
-9761	1
-9760	1
-9758	2
-9757	2
-9756	1
-9755	3
-9754	1
-9752	3
-9750	2
-9749	1
-9748	2
-9746	2
-9745	2
-9744	1
-9743	1
-9742	2
-9740	1
-9739	2
-9737	1
-9736	1
-9734	5
-9733	4
-9732	2
-9731	2
-9729	1
-9725	1
-9724	1
-9723	2
-9722	1
-9721	2
-9720	1
-9719	1
-9718	2
-9717	2
-9716	3
-9715	1
-9714	3
-9712	3
-9710	3
-9708	4
-9707	2
-9706	1
-9705	3
-9701	2
-9700	1
-9699	2
-9698	1
-9697	1
-9695	2
-9694	2
-9693	2
-9691	1
-9689	2
-9688	3
-9687	2
-9686	2
-9685	1
-9683	2
-9681	1
-9680	2
-9679	1
-9677	4
-9675	1
-9673	1
-9672	1
-9671	5
-9670	2
-9667	1
-9665	1
-9664	1
-9663	2
-9662	1
-9660	3
-9659	1
-9658	1
-9657	1
-9655	1
-9654	2
-9653	3
-9651	1
-9650	1
-9648	1
-9646	1
-9645	4
-9640	2
-9638	1
-9636	1
-9635	4
-9634	1
-9631	1
-9630	1
-9629	1
-9628	1
-9627	2
-9626	3
-9625	1
-9624	2
-9623	2
-9622	1
-9620	2
-9619	1
-9618	2
-9617	1
-9616	1
-9614	1
-9612	1
-9611	1
-9610	1
-9609	3
-9608	2
-9607	1
-9606	1
-9605	1
-9604	1
-9603	1
-9601	2
-9600	3
-9599	1
-9598	1
-9597	2
-9595	1
-9594	1
-9593	1
-9592	1
-9590	1
-9589	4
-9588	8
-9587	1
-9586	1
-9584	3
-9581	2
-9580	1
-9579	1
-9578	1
-9577	4
-9576	1
-9575	2
-9574	4
-9573	1
-9572	2
-9571	1
-9570	1
-9566	1
-9565	1
-9564	1
-9563	2
-9560	2
-9559	1
-9558	1
-9557	2
-9556	4
-9555	3
-9553	2
-9551	2
-9550	3
-9549	1
-9548	1
-9547	3
-9546	3
-9545	1
-9542	2
-9541	6
-9540	2
-9539	2
-9538	1
-9537	5
-9536	2
-9535	3
-9534	3
-9533	1
-9532	2
-9531	2
-9529	1
-9528	1
-9526	5
-9525	1
-9524	4
-9523	2
-9522	1
-9520	2
-9519	1
-9517	4
-9516	3
-9515	2
-9514	2
-9513	2
-9512	2
-9511	3
-9510	1
-9508	1
-9507	3
-9504	1
-9502	4
-9501	3
-9500	1
-9498	2
-9497	2
-9496	1
-9495	1
-9494	1
-9493	2
-9492	1
-9491	2
-9490	3
-9489	1
-9488	4
-9486	3
-9484	2
-9483	2
-9482	1
-9481	2
-9479	3
-9478	2
-9477	1
-9476	1
-9475	3
-9474	2
-9473	1
-9472	1
-9471	2
-9470	1
-9469	1
-9468	2
-9466	2
-9465	2
-9464	2
-9463	2
-9462	2
-9461	4
-9460	2
-9459	3
-9458	1
-9457	2
-9456	1
-9455	2
-9454	1
-9453	1
-9452	1
-9451	1
-9450	1
-9449	1
-9448	1
-9446	2
-9445	1
-9443	4
-9441	3
-9440	3
-9439	1
-9438	2
-9437	2
-9436	2
-9435	3
-9434	3
-9433	1
-9432	1
-9431	2
-9430	3
-9429	2
-9428	1
-9425	1
-9424	2
-9422	2
-9421	1
-9420	2
-9419	5
-9418	3
-9415	2
-9414	2
-9413	4
-9412	3
-9411	3
-9410	4
-9409	2
-9407	1
-9406	3
-9405	2
-9404	1
-9403	1
-9402	1
-9401	4
-9400	1
-9399	2
-9398	2
-9397	6
-9396	2
-9395	2
-9393	1
-9392	3
-9391	6
-9390	1
-9389	2
-9388	1
-9387	2
-9386	2
-9385	1
-9384	3
-9382	3
-9381	2
-9380	1
-9379	3
-9378	2
-9377	1
-9376	3
-9375	1
-9374	3
-9373	2
-9372	3
-9371	3
-9370	2
-9369	2
-9367	4
-9366	1
-9365	1
-9363	3
-9362	1
-9361	1
-9360	1
-9359	3
-9358	2
-9357	3
-9356	2
-9355	3
-9353	7
-9352	3
-9351	1
-9350	3
-9349	1
-9348	1
-9347	1
-9345	2
-9344	1
-9342	1
-9341	1
-9340	2
-9338	1
-9337	3
-9334	1
-9333	3
-9332	5
-9331	1
-9330	1
-9329	2
-9327	1
-9326	3
-9325	1
-9324	1
-9323	1
-9322	2
-9321	3
-9320	1
-9319	2
-9318	1
-9317	1
-9316	1
-9313	2
-9312	5
-9311	7
-9308	1
-9307	1
-9306	3
-9305	3
-9303	2
-9302	1
-9301	1
-9300	2
-9299	1
-9298	3
-9297	3
-9296	2
-9295	1
-9294	2
-9293	2
-9292	1
-9291	2
-9290	3
-9289	1
-9288	3
-9286	3
-9285	2
-9284	1
-9283	1
-9282	1
-9281	1
-9280	1
-9279	3
-9277	1
-9276	2
-9274	4
-9273	1
-9272	2
-9271	1
-9270	2
-9269	2
-9268	3
-9267	4
-9266	2
-9265	2
-9264	2
-9263	3
-9262	3
-9261	2
-9259	2
-9258	2
-9257	3
-9256	1
-9255	4
-9254	2
-9253	5
-9252	4
-9250	3
-9249	4
-9248	2
-9247	1
-9246	4
-9245	1
-9244	4
-9243	2
-9242	3
-9241	2
-9240	1
-9239	2
-9238	1
-9237	3
-9235	1
-9234	2
-9233	3
-9232	3
-9231	1
-9230	1
-9229	4
-9228	2
-9226	4
-9225	2
-9224	1
-9223	3
-9221	2
-9219	3
-9218	3
-9217	2
-9216	3
-9215	5
-9214	3
-9213	3
-9211	2
-9210	4
-9209	2
-9208	1
-9207	5
-9206	3
-9205	1
-9204	3
-9203	2
-9202	3
-9201	2
-9200	3
-9199	4
-9198	2
-9197	3
-9195	2
-9194	2
-9193	1
-9192	1
-9191	1
-9190	5
-9188	2
-9187	1
-9186	3
-9185	1
-9184	4
-9183	2
-9182	2
-9181	2
-9180	1
-9179	2
-9177	1
-9176	1
-9175	2
-9174	2
-9173	2
-9172	2
-9171	1
-9169	2
-9168	3
-9166	4
-9164	1
-9163	1
-9160	9
-9159	3
-9158	3
-9157	1
-9156	3
-9155	4
-9154	1
-9153	2
-9151	2
-9150	2
-9149	1
-9148	4
-9147	2
-9146	1
-9145	2
-9144	2
-9143	2
-9141	4
-9139	2
-9138	4
-9137	1
-9136	1
-9135	2
-9133	2
-9132	2
-9131	4
-9130	2
